tile_id,candidate_id,dataset_version,dataset_source,city_id,city_name,split,row_offset,col_offset,tile_size,grid_offset,source_width_pixels,source_height_pixels,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction,unlabeled_pixel_count,semantic_nodata_pixel_count,buildings_pixel_count,roads_pixel_count,vegetation_pixel_count,bare_land_pixel_count,water_pixel_count,contains_buildings,contains_roads,contains_vegetation,contains_bare_land,contains_water,selection_rank,priority_tier,selection_reason,enrichment_score,simulation_match,simulation_difference,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_image,source_semantic_mask,source_validity_mask,image_path,semantic_mask_path,validity_mask_path,qa_pass,qa_status,qa_failure_count,qa_failures
DE09_off128_r005_c007,DE09_off128_r005_c007,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1408,1920,256,128,256,256,0,0.0,37721,0.5755767822265625,27815,0,9720,6263,17353,4198,187,True,True,True,True,True,16,1,bare_land_rich+road_rich+building_rich+mixed_minority,24.542359211112327,True,,348741.7297870738,5675861.947899519,351301.7297870738,5678421.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r005_c007_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r005_c007_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r005_c007_validity.tif,True,accepted,0,
DE09_off128_r006_c002,DE09_off128_r006_c002,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1664,640,256,128,256,256,0,0.0,35322,0.538970947265625,30214,0,9422,5715,19278,760,147,True,True,True,True,True,282,2,bare_land_moderate+road_rich+building_rich+mixed_minority,17.427935332068298,True,,335941.7297870738,5673301.947899519,338501.7297870738,5675861.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r006_c002_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r006_c002_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r006_c002_validity.tif,True,accepted,0,
DE09_off128_r006_c003,DE09_off128_r006_c003,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1664,896,256,128,256,256,0,0.0,42840,0.6536865234375,22696,0,11034,7352,19625,1749,3080,True,True,True,True,True,138,2,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,21.659055337629844,True,,338501.7297870738,5673301.947899519,341061.7297870738,5675861.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r006_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r006_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r006_c003_validity.tif,True,accepted,0,
DE09_off128_r006_c004,DE09_off128_r006_c004,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1664,1152,256,128,256,256,0,0.0,47886,0.730682373046875,17650,0,5412,3493,28487,1519,8975,True,True,True,True,True,286,2,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,17.340296874153672,True,,341061.7297870738,5673301.947899519,343621.7297870738,5675861.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r006_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r006_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r006_c004_validity.tif,True,accepted,0,
DE09_off128_r006_c005,DE09_off128_r006_c005,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1664,1408,256,128,256,256,0,0.0,34983,0.5337982177734375,30553,0,16096,8517,9583,632,155,True,True,True,True,True,278,2,bare_land_moderate+road_rich+building_rich+mixed_minority,17.65630057606175,True,,343621.7297870738,5673301.947899519,346181.7297870738,5675861.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r006_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r006_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r006_c005_validity.tif,True,accepted,0,
DE09_off128_r006_c006,DE09_off128_r006_c006,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1664,1664,256,128,256,256,0,0.0,36538,0.557525634765625,28998,0,11303,7273,15689,423,1850,True,True,True,True,True,215,2,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,19.00897344252741,True,,346181.7297870738,5673301.947899519,348741.7297870738,5675861.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r006_c006_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r006_c006_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r006_c006_validity.tif,True,accepted,0,
DE09_off128_r006_c007,DE09_off128_r006_c007,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1664,1920,256,128,256,256,0,0.0,42902,0.654632568359375,22634,0,7867,5198,28405,1052,380,True,True,True,True,True,343,2,bare_land_moderate+road_rich+building_rich+mixed_minority,14.990770743735814,True,,348741.7297870738,5673301.947899519,351301.7297870738,5675861.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r006_c007_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r006_c007_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r006_c007_validity.tif,True,accepted,0,
DE09_off128_r006_c009,DE09_off128_r006_c009,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1664,2432,256,128,256,256,0,0.0,45898,0.700347900390625,19638,0,5743,4540,34184,1026,405,True,True,True,True,True,383,2,bare_land_moderate+road_rich+building_rich+mixed_minority,12.653395963487055,True,,353861.7297870738,5673301.947899519,356421.7297870738,5675861.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r006_c009_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r006_c009_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r006_c009_validity.tif,True,accepted,0,
DE09_off128_r007_c002,DE09_off128_r007_c002,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1920,640,256,128,256,256,0,0.0,44370,0.677032470703125,21166,0,7064,6137,26091,4137,941,True,True,True,True,True,35,1,bare_land_rich+road_rich+building_rich+mixed_minority,21.671398033020004,True,,335941.7297870738,5670741.947899519,338501.7297870738,5673301.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r007_c002_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r007_c002_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r007_c002_validity.tif,True,accepted,0,
DE09_off128_r007_c003,DE09_off128_r007_c003,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1920,896,256,128,256,256,0,0.0,42435,0.6475067138671875,23101,0,6591,5043,28091,1493,1217,True,True,True,True,True,325,2,bare_land_moderate+road_rich+building_rich+mixed_minority,16.06956397791809,True,,338501.7297870738,5670741.947899519,341061.7297870738,5673301.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r007_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r007_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r007_c003_validity.tif,True,accepted,0,
DE09_off128_r007_c004,DE09_off128_r007_c004,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1920,1152,256,128,256,256,0,0.0,51785,0.7901763916015625,13751,0,6011,3786,31429,1363,9196,True,True,True,True,True,298,2,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,17.02354512772206,True,,341061.7297870738,5670741.947899519,343621.7297870738,5673301.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r007_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r007_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r007_c004_validity.tif,True,accepted,0,
DE09_off128_r007_c006,DE09_off128_r007_c006,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1920,1664,256,128,256,256,0,0.0,36606,0.558563232421875,28930,0,8925,6456,20214,226,785,True,True,True,True,True,479,3,road_rich+building_rich+mixed_minority,16.567441558379368,True,,346181.7297870738,5670741.947899519,348741.7297870738,5673301.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r007_c006_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r007_c006_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r007_c006_validity.tif,True,accepted,0,
DE09_off128_r007_c007,DE09_off128_r007_c007,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1920,1920,256,128,256,256,0,0.0,34151,0.5211029052734375,31385,0,13337,8017,11963,799,35,True,True,True,True,True,267,2,bare_land_moderate+road_rich+building_rich+mixed_minority,17.93378481795535,True,,348741.7297870738,5670741.947899519,351301.7297870738,5673301.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r007_c007_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r007_c007_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r007_c007_validity.tif,True,accepted,0,
DE09_off128_r007_c009,DE09_off128_r007_c009,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,1920,2432,256,128,256,256,0,0.0,36191,0.5522308349609375,29345,0,10846,6265,17175,300,1605,True,True,True,True,True,449,3,road_rich+building_rich+mixed_minority,18.484617339893106,True,,353861.7297870738,5670741.947899519,356421.7297870738,5673301.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r007_c009_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r007_c009_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r007_c009_validity.tif,True,accepted,0,
DE09_off128_r008_c005,DE09_off128_r008_c005,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,2176,1408,256,128,256,256,0,0.0,49218,0.751007080078125,16318,0,9174,3506,24594,800,11144,True,True,True,True,True,296,2,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,17.12131875466872,True,,343621.7297870738,5668181.947899519,346181.7297870738,5670741.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r008_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r008_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r008_c005_validity.tif,True,accepted,0,
DE09_off128_r008_c007,DE09_off128_r008_c007,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,2176,1920,256,128,256,256,0,0.0,49718,0.758636474609375,15818,0,6499,3631,29218,525,9845,True,True,True,True,True,329,2,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,15.94607362011,True,,348741.7297870738,5668181.947899519,351301.7297870738,5670741.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r008_c007_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r008_c007_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r008_c007_validity.tif,True,accepted,0,
DE09_off128_r008_c008,DE09_off128_r008_c008,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,2176,2176,256,128,256,256,0,0.0,38856,0.5928955078125,26680,0,9137,5589,22574,558,998,True,True,True,True,True,305,2,bare_land_moderate+road_rich+building_rich+mixed_minority,16.926717826115983,True,,351301.7297870738,5668181.947899519,353861.7297870738,5670741.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r008_c008_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r008_c008_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r008_c008_validity.tif,True,accepted,0,
DE09_off128_r008_c009,DE09_off128_r008_c009,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,2176,2432,256,128,256,256,0,0.0,40509,0.6181182861328125,25027,0,10858,5032,23021,245,1353,True,True,True,True,True,495,3,road_rich+building_rich+mixed_minority,15.911707365102917,True,,353861.7297870738,5668181.947899519,356421.7297870738,5670741.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r008_c009_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r008_c009_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r008_c009_validity.tif,True,accepted,0,
DE09_off128_r010_c008,DE09_off128_r010_c008,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,2688,2176,256,128,256,256,0,0.0,44730,0.682525634765625,20806,0,7857,4812,21030,3160,7871,True,True,True,True,True,21,1,bare_land_rich+road_rich+water_rich+building_rich+mixed_minority,23.423750763314697,True,,351301.7297870738,5663061.947899519,353861.7297870738,5665621.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r010_c008_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r010_c008_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r010_c008_validity.tif,True,accepted,0,
DE09_off128_r010_c009,DE09_off128_r010_c009,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,2688,2432,256,128,256,256,0,0.0,38831,0.5925140380859375,26705,0,8561,5583,22198,356,2133,True,True,True,True,True,459,3,road_rich+water_rich+building_rich+mixed_minority,17.456797728951486,True,,353861.7297870738,5663061.947899519,356421.7297870738,5665621.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r010_c009_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r010_c009_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r010_c009_validity.tif,True,accepted,0,
DE09_off128_r010_c010,DE09_off128_r010_c010,v2.2,v22_offset_enrichment,DE09,Dusseldorf,train,2688,2688,256,128,256,256,0,0.0,36246,0.553070068359375,29290,0,9544,5883,20359,379,81,True,True,True,True,True,313,2,bare_land_moderate+road_rich+building_rich+mixed_minority,16.42864254532235,True,,356421.7297870738,5663061.947899519,358981.7297870738,5665621.947899519,EPSG:32632,data\processed\sar\DE09_Dusseldorf\DE09_Dusseldorf_S1_VV_VH.tif,data\processed\masks\DE09_Dusseldorf\DE09_label_mask.tif,data\processed\masks\DE09_Dusseldorf\DE09_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\images\DE09_off128_r010_c010_image.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\semantic_masks\DE09_off128_r010_c010_semantic.tif,data\processed\tiles_v22_enrichment\train\DE09_Dusseldorf\validity_masks\DE09_off128_r010_c010_validity.tif,True,accepted,0,
DE10_off128_r000_c003,DE10_off128_r000_c003,v2.2,v22_offset_enrichment,DE10,Dortmund,train,128,896,256,128,256,256,0,0.0,36618,0.558746337890625,28918,0,7846,5381,22504,222,665,True,True,True,True,True,498,3,road_rich+building_rich+mixed_minority,15.801140788707162,True,,387466.8353732135,5719218.186498104,390026.8353732135,5721778.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\processed\masks\DE10_Dortmund\DE10_label_mask.tif,data\processed\masks\DE10_Dortmund\DE10_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\images\DE10_off128_r000_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\semantic_masks\DE10_off128_r000_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\validity_masks\DE10_off128_r000_c003_validity.tif,True,accepted,0,
DE10_off128_r000_c005,DE10_off128_r000_c005,v2.2,v22_offset_enrichment,DE10,Dortmund,train,128,1408,256,128,256,256,0,0.0,50071,0.7640228271484375,15465,0,2686,2263,36506,6048,2568,True,True,True,True,True,64,1,bare_land_rich+water_rich+mixed_minority,17.994994846880417,True,,392586.8353732135,5719218.186498104,395146.8353732135,5721778.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\processed\masks\DE10_Dortmund\DE10_label_mask.tif,data\processed\masks\DE10_Dortmund\DE10_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\images\DE10_off128_r000_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\semantic_masks\DE10_off128_r000_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\validity_masks\DE10_off128_r000_c005_validity.tif,True,accepted,0,
DE10_off128_r000_c007,DE10_off128_r000_c007,v2.2,v22_offset_enrichment,DE10,Dortmund,train,128,1920,256,128,256,256,0,0.0,38953,0.5943756103515625,26583,0,8296,5672,22032,1911,1042,True,True,True,True,True,192,2,bare_land_moderate+road_rich+building_rich+mixed_minority,19.52041468308024,True,,397706.8353732135,5719218.186498104,400266.8353732135,5721778.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\processed\masks\DE10_Dortmund\DE10_label_mask.tif,data\processed\masks\DE10_Dortmund\DE10_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\images\DE10_off128_r000_c007_image.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\semantic_masks\DE10_off128_r000_c007_semantic.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\validity_masks\DE10_off128_r000_c007_validity.tif,True,accepted,0,
DE10_off128_r000_c008,DE10_off128_r000_c008,v2.2,v22_offset_enrichment,DE10,Dortmund,train,128,2176,256,128,256,256,0,0.0,55748,0.85064697265625,9788,0,1612,2018,43961,4246,3911,True,True,True,True,True,78,1,bare_land_rich+water_rich+mixed_minority,14.355633698637453,True,,400266.8353732135,5719218.186498104,402826.8353732135,5721778.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\processed\masks\DE10_Dortmund\DE10_label_mask.tif,data\processed\masks\DE10_Dortmund\DE10_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\images\DE10_off128_r000_c008_image.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\semantic_masks\DE10_off128_r000_c008_semantic.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\validity_masks\DE10_off128_r000_c008_validity.tif,True,accepted,0,
DE10_off128_r000_c009,DE10_off128_r000_c009,v2.2,v22_offset_enrichment,DE10,Dortmund,train,128,2432,256,128,256,256,0,0.0,50192,0.765869140625,15344,0,2943,2569,39994,2526,2160,True,True,True,True,True,82,1,bare_land_rich+road_rich+mixed_minority,12.46392859233045,True,,402826.8353732135,5719218.186498104,405386.8353732135,5721778.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\processed\masks\DE10_Dortmund\DE10_label_mask.tif,data\processed\masks\DE10_Dortmund\DE10_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\images\DE10_off128_r000_c009_image.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\semantic_masks\DE10_off128_r000_c009_semantic.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\validity_masks\DE10_off128_r000_c009_validity.tif,True,accepted,0,
DE10_off128_r001_c001,DE10_off128_r001_c001,v2.2,v22_offset_enrichment,DE10,Dortmund,train,384,384,256,128,256,256,0,0.0,36473,0.5565338134765625,29063,0,5777,5499,24037,397,763,True,True,True,True,True,333,2,bare_land_moderate+road_rich+building_rich+mixed_minority,15.639965393001145,True,,382346.8353732135,5716658.186498104,384906.8353732135,5719218.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\processed\masks\DE10_Dortmund\DE10_label_mask.tif,data\processed\masks\DE10_Dortmund\DE10_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\images\DE10_off128_r001_c001_image.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\semantic_masks\DE10_off128_r001_c001_semantic.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\validity_masks\DE10_off128_r001_c001_validity.tif,True,accepted,0,
DE10_off128_r001_c005,DE10_off128_r001_c005,v2.2,v22_offset_enrichment,DE10,Dortmund,train,384,1408,256,128,256,256,0,0.0,47219,0.7205047607421875,18317,0,3984,3027,36988,1483,1737,True,True,True,True,True,400,2,bare_land_moderate+road_rich+mixed_minority,11.816419540809534,True,,392586.8353732135,5716658.186498104,395146.8353732135,5719218.186498104,EPSG:32632,data\processed\sar\DE10_Dortmund\DE10_Dortmund_S1_VV_VH.tif,data\processed\masks\DE10_Dortmund\DE10_label_mask.tif,data\processed\masks\DE10_Dortmund\DE10_validity_mask.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\images\DE10_off128_r001_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\semantic_masks\DE10_off128_r001_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE10_Dortmund\validity_masks\DE10_off128_r001_c005_validity.tif,True,accepted,0,
