selection_rank_global,selection_rank_within_split,tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,source_pixel_count,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction_all_pixels,valid_fraction_source_pixels,ignore_pixel_count,ignore_fraction_source_pixels,conflict_pixel_count,conflict_fraction_source_pixels,buildings_pixel_count,buildings_fraction_valid,buildings_fraction_source_pixels,roads_pixel_count,roads_fraction_valid,roads_fraction_source_pixels,vegetation_pixel_count,vegetation_fraction_valid,vegetation_fraction_source_pixels,bare_land_pixel_count,bare_land_fraction_valid,bare_land_fraction_source_pixels,water_pixel_count,water_fraction_valid,water_fraction_source_pixels,support_1_pixel_count,support_1_fraction_valid,support_2_pixel_count,support_2_fraction_valid,support_3_pixel_count,support_3_fraction_valid,provenance_1_pixel_count,provenance_2_pixel_count,provenance_3_pixel_count,provenance_4_pixel_count,provenance_5_pixel_count,provenance_6_pixel_count,provenance_7_pixel_count,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,source_sar_path,source_semantic_path,source_validity_path,source_provenance_path,source_support_path,source_conflict_path,coverage_eligible,rule_buildings,rule_roads,rule_bare_land,rule_water,selected,selection_reason,rejection_reason,image_path,semantic_mask_path,validity_mask_path,provenance_mask_path,support_mask_path,conflict_mask_path,materialization_status,image_sha256,semantic_sha256,validity_sha256,provenance_sha256,support_sha256,conflict_sha256,tile_qa_status,parent_v3_image_path,parent_v3_semantic_mask_path,parent_v3_validity_mask_path,parent_v3_valid_pixel_count,temporal_removed_valid_pixel_count,temporal_retained_fraction_parent_valid
1145,171,DE16_r005_c002,DE16,Dresden,val,5,2,1280,512,256,256,256,256,65536,0,0.0,59997,0.9154815673828124,0.9154815673828124,5539,0.0845184326171875,2351,0.0358734130859375,476,0.0079337300198343,0.00726318359375,2199,0.0366518325916295,0.0335540771484375,57089,0.9515309098788272,0.8711090087890625,0,0.0,0.0,233,0.0038835275097088,0.0035552978515625,544,0.0090671200226678,50932,0.8489091121222728,8521,0.1420237678550594,544,0,525,0,50382,25,8521,401614.3682870129,5655828.093693569,404174.3682870129,5658388.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3\fused\DE16\DE16_v3_semantic.tif,data\interim\labels_v3\fused\DE16\DE16_v3_validity.tif,data\interim\labels_v3\fused\DE16\DE16_v3_provenance.tif,data\interim\labels_v3\fused\DE16\DE16_v3_support_count.tif,data\interim\labels_v3\fused\DE16\DE16_v3_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\images\DE16_r005_c002_image.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c002_semantic.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c002_validity.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\provenance_masks\DE16_r005_c002_provenance.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\support_masks\DE16_r005_c002_support.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\conflict_masks\DE16_r005_c002_conflict.tif,PASS,1a00f5e1c8a5277e5c9b74da8129df646c64e31ecf5bff99ce94adb6c2b21e36,f5d258d3fb141160e09db523d548c85f64d4e921bc6f35a318db89d9a475e639,8d89d7eedd27359674866ad3baec7e73301c28b231c685bcd59624ef945c8801,a16384f76baf93355dedd812c0debf387ebff58a7f4e6eedf6b2a425a9d07926,d6e7c5bb18846237a0022ac4296ee22e2ab6fa232e94df97e74c42b322ed1716,eb77e57b5478f457a9160ba5983d056d0bed544a8b0075beb95a7343f0850606,PASS,data\processed\dataset_v3\tiles\val\DE16_Dresden\images\DE16_r005_c002_image.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c002_semantic.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c002_validity.tif,59997,0,1.0
1146,172,DE16_r005_c003,DE16,Dresden,val,5,3,1280,768,256,256,256,256,65536,0,0.0,41531,0.6337127685546875,0.6337127685546875,24005,0.3662872314453125,7202,0.109893798828125,4105,0.0988418289952084,0.0626373291015625,3405,0.0819869495075967,0.0519561767578125,34021,0.8191712214971949,0.5191192626953125,0,0.0,0.0,0,0.0,0.0,2270,0.0546579663383978,32993,0.7944186270496737,6268,0.1509234066119284,2270,0,3852,0,28936,205,6268,404174.3682870129,5655828.093693569,406734.3682870129,5658388.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3\fused\DE16\DE16_v3_semantic.tif,data\interim\labels_v3\fused\DE16\DE16_v3_validity.tif,data\interim\labels_v3\fused\DE16\DE16_v3_provenance.tif,data\interim\labels_v3\fused\DE16\DE16_v3_support_count.tif,data\interim\labels_v3\fused\DE16\DE16_v3_source_conflict.tif,True,True,True,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\images\DE16_r005_c003_image.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c003_semantic.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c003_validity.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\provenance_masks\DE16_r005_c003_provenance.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\support_masks\DE16_r005_c003_support.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\conflict_masks\DE16_r005_c003_conflict.tif,PASS,78a55d859daea43f900529963be24cab8a32f14f6dc050cd3b369e5c1f9828e7,1208ca41eeb5dc54e337fcf16f49c62aef06e94dc2515bda51b8898a87b8572e,53da2dc0af382d3788bbea02822fe7a6d1c9dba72ab13ac7019a6ae3dab52549,154f7ad6a0da176754fd8e6099470f8aa6ba393e72ff4e85200606907a7dc8a8,8c6583349caec0f331c2905d7a504e0532429ee22cd8190b793d1eb1a6a021d0,6d4e4725d9a168c0118ef714a8234c989d4f33caf410b5466ca13565400d0967,PASS,data\processed\dataset_v3\tiles\val\DE16_Dresden\images\DE16_r005_c003_image.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c003_semantic.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c003_validity.tif,41531,0,1.0
1147,173,DE16_r005_c005,DE16,Dresden,val,5,5,1280,1280,256,256,256,256,65536,0,0.0,29432,0.4490966796875,0.4490966796875,36104,0.5509033203125,12126,0.185028076171875,11157,0.3790771948899157,0.1702423095703125,7799,0.2649836912204403,0.1190032958984375,6613,0.2246874150584397,0.1009063720703125,0,0.0,0.0,3863,0.1312516988312041,0.0589447021484375,9336,0.3172057624354444,18791,0.6384547431367219,1305,0.0443394944278336,9336,0,5372,0,13418,1,1305,409294.3682870129,5655828.093693569,411854.3682870129,5658388.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3\fused\DE16\DE16_v3_semantic.tif,data\interim\labels_v3\fused\DE16\DE16_v3_validity.tif,data\interim\labels_v3\fused\DE16\DE16_v3_provenance.tif,data\interim\labels_v3\fused\DE16\DE16_v3_support_count.tif,data\interim\labels_v3\fused\DE16\DE16_v3_source_conflict.tif,True,True,True,False,True,True,coverage_only_evaluation,,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\images\DE16_r005_c005_image.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c005_semantic.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c005_validity.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\provenance_masks\DE16_r005_c005_provenance.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\support_masks\DE16_r005_c005_support.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\conflict_masks\DE16_r005_c005_conflict.tif,PASS,9a5b8196217aa270c3372e6a5ab116776381b07386550e220a4293be0c2eda76,0b18b0587f27831ba592671d20b2407221e4c7761ff553f74d1eec0285cd277c,35d4053aad0bd885de8bf2ff0df0f922258d45137ec0bfb421b0b55ca7f50a39,83521a70bd689e5706dfde731f494b4a7110845d8d2224afcf8502a6de2a2e3e,354d6628f78d907f393ee747f30fab3f60ed959f50b69d94023400a2b26f33b3,77173fc30c9423a5a7a30e0053c8af9cf3452b6533fbac3a5c71955334debb53,PASS,data\processed\dataset_v3\tiles\val\DE16_Dresden\images\DE16_r005_c005_image.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c005_semantic.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c005_validity.tif,29432,0,1.0
1148,174,DE16_r005_c006,DE16,Dresden,val,5,6,1280,1536,256,256,256,256,65536,0,0.0,31478,0.480316162109375,0.480316162109375,34058,0.519683837890625,2341,0.0357208251953125,11688,0.3713069445326895,0.1783447265625,8403,0.2669483448757863,0.1282196044921875,7772,0.2469025986403202,0.11859130859375,0,0.0,0.0,3615,0.114842111951204,0.0551605224609375,15075,0.4789059025351039,16403,0.5210940974648961,0,0.0,15075,0,0,0,16403,0,0,411854.3682870129,5655828.093693569,414414.3682870129,5658388.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3\fused\DE16\DE16_v3_semantic.tif,data\interim\labels_v3\fused\DE16\DE16_v3_validity.tif,data\interim\labels_v3\fused\DE16\DE16_v3_provenance.tif,data\interim\labels_v3\fused\DE16\DE16_v3_support_count.tif,data\interim\labels_v3\fused\DE16\DE16_v3_source_conflict.tif,True,True,True,False,True,True,coverage_only_evaluation,,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\images\DE16_r005_c006_image.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c006_semantic.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c006_validity.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\provenance_masks\DE16_r005_c006_provenance.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\support_masks\DE16_r005_c006_support.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\conflict_masks\DE16_r005_c006_conflict.tif,PASS,bdac4d89c921c76874ed299da841422e88a08de298538a23dafe35cdef053b20,500d7f8faed69397a9a0ba4a451eaad84d28e4aae3e8b3e1815d1375789bd5fe,13b62eb58d6b9602fd06cacc19055ba00e5ac16ebc29a9f9a26e0e127128cbf1,c65f2582b341bd1f0219ce9e2349c09b641ca0a69e6aed97e32775afd621c029,3d95bdbe789e9ad5a7ad09f0f625b606c68a83fbe660ef8e1a5125e3a59560c8,6db913aa212efe128b533b73c16f1d9c537b6ff579f1380e09959301f76e6457,PASS,data\processed\dataset_v3\tiles\val\DE16_Dresden\images\DE16_r005_c006_image.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c006_semantic.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c006_validity.tif,31478,0,1.0
1149,175,DE16_r005_c007,DE16,Dresden,val,5,7,1280,1792,256,256,256,256,65536,0,0.0,40015,0.6105804443359375,0.6105804443359375,25521,0.3894195556640625,1752,0.0267333984375,6568,0.1641384480819692,0.1002197265625,5217,0.1303761089591403,0.0796051025390625,23487,0.5869548919155316,0.3583831787109375,0,0.0,0.0,4743,0.1185305510433587,0.0723724365234375,9430,0.2356616268899163,30585,0.7643383731100837,0,0.0,9430,0,0,0,30585,0,0,414414.3682870129,5655828.093693569,416974.3682870129,5658388.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3\fused\DE16\DE16_v3_semantic.tif,data\interim\labels_v3\fused\DE16\DE16_v3_validity.tif,data\interim\labels_v3\fused\DE16\DE16_v3_provenance.tif,data\interim\labels_v3\fused\DE16\DE16_v3_support_count.tif,data\interim\labels_v3\fused\DE16\DE16_v3_source_conflict.tif,True,True,True,False,True,True,coverage_only_evaluation,,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\images\DE16_r005_c007_image.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c007_semantic.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c007_validity.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\provenance_masks\DE16_r005_c007_provenance.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\support_masks\DE16_r005_c007_support.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\conflict_masks\DE16_r005_c007_conflict.tif,PASS,1a63614de5872c816e47c0996d05701e518c939784347740cb31d101021fe2a7,9d4b4fec29708b68d5ea65357e45017f8cd582465df8d55d9735b7164a27eb30,e9e55edf7132987724e539de2c33730302d5fbd6dc857861e52ef4a1839311ea,b4aa0edc8da0776201911f1e18a34402558a1d371cafa7f82531108eb41d951e,2f379f3723d27004e102c9daa5537846d091737fe75c1dcf63756ba3c9a36492,f3d7e3b89cef27995244766e0f703f110628c6f2014cf6775e66708fc8a9a07d,PASS,data\processed\dataset_v3\tiles\val\DE16_Dresden\images\DE16_r005_c007_image.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c007_semantic.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c007_validity.tif,40015,0,1.0
1150,176,DE16_r005_c008,DE16,Dresden,val,5,8,1280,2048,256,256,256,256,65536,0,0.0,36500,0.55694580078125,0.55694580078125,29036,0.44305419921875,1200,0.018310546875,4628,0.1267945205479452,0.07061767578125,3533,0.0967945205479452,0.0539093017578125,28330,0.7761643835616439,0.432281494140625,0,0.0,0.0,9,0.0002465753424657,0.0001373291015625,6070,0.1663013698630137,30430,0.8336986301369863,0,0.0,6070,0,0,0,30430,0,0,416974.3682870129,5655828.093693569,419534.3682870129,5658388.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3\fused\DE16\DE16_v3_semantic.tif,data\interim\labels_v3\fused\DE16\DE16_v3_validity.tif,data\interim\labels_v3\fused\DE16\DE16_v3_provenance.tif,data\interim\labels_v3\fused\DE16\DE16_v3_support_count.tif,data\interim\labels_v3\fused\DE16\DE16_v3_source_conflict.tif,True,True,True,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\images\DE16_r005_c008_image.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c008_semantic.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c008_validity.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\provenance_masks\DE16_r005_c008_provenance.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\support_masks\DE16_r005_c008_support.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\conflict_masks\DE16_r005_c008_conflict.tif,PASS,5ff22cc51150ee62631c8fdf398dda660c4bf61e0ed141a02818e7818ff93268,40fd6e6e2b7e129586b0106631b3aa4f8911dadb651a9e447e7e431a91ccfab4,a3f89052a75b4a9b4450391c76ba7b5a3da54b31b78423ed02a4d200d00f73e2,46f45ff223c3541efc2587aea5c23d6a407d03b3699c03482c19c3e0103446f2,4281a133a5d5eabeb9c30b8a6d572af717e82892a81228f718d00760233e34f5,55080c26799dd50f502dbd8b6acee3fb0ad6f46fc47ad4797c21ca3b99b33bf0,PASS,data\processed\dataset_v3\tiles\val\DE16_Dresden\images\DE16_r005_c008_image.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c008_semantic.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c008_validity.tif,36500,0,1.0
1151,177,DE16_r005_c009,DE16,Dresden,val,5,9,1280,2304,256,256,256,256,65536,0,0.0,45316,0.69146728515625,0.69146728515625,20220,0.30853271484375,1315,0.0200653076171875,3421,0.0754920999205578,0.0522003173828125,2915,0.0643260658487068,0.0444793701171875,38980,0.8601818342307352,0.59478759765625,0,0.0,0.0,0,0.0,0.0,4904,0.1082178480007061,40412,0.8917821519992939,0,0.0,4904,0,0,0,40412,0,0,419534.3682870129,5655828.093693569,422094.3682870129,5658388.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3\fused\DE16\DE16_v3_semantic.tif,data\interim\labels_v3\fused\DE16\DE16_v3_validity.tif,data\interim\labels_v3\fused\DE16\DE16_v3_provenance.tif,data\interim\labels_v3\fused\DE16\DE16_v3_support_count.tif,data\interim\labels_v3\fused\DE16\DE16_v3_source_conflict.tif,True,True,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\images\DE16_r005_c009_image.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c009_semantic.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c009_validity.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\provenance_masks\DE16_r005_c009_provenance.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\support_masks\DE16_r005_c009_support.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\conflict_masks\DE16_r005_c009_conflict.tif,PASS,79baff9ece412aac0e37d79205f509c5ea376cdca1e22367e035d864cff4b34b,a81f567410f616b6e013a24bad54e4513a6718680a3d2c2678f3b1ee77b42265,808809e7fa537a12e82e3727003f745fdcc847939f6dfc2a2637f543f4ba83a5,bcb9bff76b06c09ab3d598d8b429fb882541cf7272b2c1d6fb472d3de04d9b38,f2473e898ebab58f77d48450d507264bc78e671ef0548776770e59cec6f8d59d,8e5873ad9c09941c7bd10e12d27b82aaeca320b9cd70090cdba40099627b493f,PASS,data\processed\dataset_v3\tiles\val\DE16_Dresden\images\DE16_r005_c009_image.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c009_semantic.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c009_validity.tif,45316,0,1.0
1152,178,DE16_r005_c010,DE16,Dresden,val,5,10,1280,2560,256,256,256,256,65536,0,0.0,56260,0.85845947265625,0.85845947265625,9276,0.14154052734375,789,0.0120391845703125,1368,0.0243156772129399,0.0208740234375,1277,0.0226981869889797,0.0194854736328125,53615,0.9529861357980804,0.8180999755859375,0,0.0,0.0,0,0.0,0.0,2151,0.0382332029861358,54109,0.9617667970138642,0,0.0,2151,0,0,0,54109,0,0,422094.3682870129,5655828.093693569,424654.3682870129,5658388.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3\fused\DE16\DE16_v3_semantic.tif,data\interim\labels_v3\fused\DE16\DE16_v3_validity.tif,data\interim\labels_v3\fused\DE16\DE16_v3_provenance.tif,data\interim\labels_v3\fused\DE16\DE16_v3_support_count.tif,data\interim\labels_v3\fused\DE16\DE16_v3_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\images\DE16_r005_c010_image.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c010_semantic.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c010_validity.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\provenance_masks\DE16_r005_c010_provenance.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\support_masks\DE16_r005_c010_support.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\conflict_masks\DE16_r005_c010_conflict.tif,PASS,73a3ce271275a3df05ddab8a43c198f5ca08e7538327fd921bd34a27f2a29ee3,c1b4bba7aa30196b1776e1e873efdda392555ab34f7b2485afa7d8951a323590,e7fb323b3fd6aac88c7f3f6da8aaa98129b40c7fa900df15521cfff99b2ec350,5c127ba69cc79be3064f4cc88968866363c75acb95a32aec38cd7c55025cd46f,35661810f12a75d20a75719decb5d3ebec764ba5c57c72ef04b4497fccd681fb,390069c689f2246332c2885fad9d462d119bc83de2a546e395b22f7d562f2fe2,PASS,data\processed\dataset_v3\tiles\val\DE16_Dresden\images\DE16_r005_c010_image.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\semantic_masks\DE16_r005_c010_semantic.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\validity_masks\DE16_r005_c010_validity.tif,56260,0,1.0
1153,179,DE16_r006_c000,DE16,Dresden,val,6,0,1536,0,256,256,256,256,65536,0,0.0,51237,0.7818145751953125,0.7818145751953125,14299,0.2181854248046875,1092,0.01666259765625,2227,0.0434646837246521,0.0339813232421875,2236,0.0436403380369654,0.03411865234375,46688,0.9112165036984992,0.71240234375,0,0.0,0.0,86,0.0016784745398832,0.001312255859375,3534,0.0689735933017155,47703,0.9310264066982844,0,0.0,3534,0,0,0,47703,0,0,396494.3682870129,5653268.093693569,399054.3682870129,5655828.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3\fused\DE16\DE16_v3_semantic.tif,data\interim\labels_v3\fused\DE16\DE16_v3_validity.tif,data\interim\labels_v3\fused\DE16\DE16_v3_provenance.tif,data\interim\labels_v3\fused\DE16\DE16_v3_support_count.tif,data\interim\labels_v3\fused\DE16\DE16_v3_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\images\DE16_r006_c000_image.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\semantic_masks\DE16_r006_c000_semantic.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\validity_masks\DE16_r006_c000_validity.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\provenance_masks\DE16_r006_c000_provenance.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\support_masks\DE16_r006_c000_support.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\conflict_masks\DE16_r006_c000_conflict.tif,PASS,c8bced83a377f096f677d9232f785e29cec278a99991bddfc7060c2206ab46a0,a798eebeb780007cf362e4269e06b11ea36e20e9b052cde67b40f8cefef7710d,6a9ba61e2d08733d6ccb730092309fdcd63cdb71a3a49d3d4cdef374bc22eaf3,567716137aa3c57b769a810a85fc83eb29d799495cbc7d4d2788465f2abeb45d,bbf50800723f2e065fd2a6c213debbade6552362885ccf5c0cc190247d7c2fa7,1e319c68930ad69c3d62b4fab23b7033fa5885ccbbd0ec0e72371f51f4e6f274,PASS,data\processed\dataset_v3\tiles\val\DE16_Dresden\images\DE16_r006_c000_image.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\semantic_masks\DE16_r006_c000_semantic.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\validity_masks\DE16_r006_c000_validity.tif,51237,0,1.0
1154,180,DE16_r006_c001,DE16,Dresden,val,6,1,1536,256,256,256,256,256,65536,0,0.0,54623,0.8334808349609375,0.8334808349609375,10913,0.1665191650390625,6245,0.0952911376953125,2298,0.0420701902129139,0.035064697265625,2864,0.0524321256613514,0.043701171875,49461,0.9054976841257346,0.7547149658203125,0,0.0,0.0,0,0.0,0.0,1730,0.0316716401515844,48122,0.8809842007945371,4771,0.0873441590538784,1730,0,2306,0,45785,31,4771,399054.3682870129,5653268.093693569,401614.3682870129,5655828.093693569,EPSG:32633,data\processed\sar\DE16_Dresden\DE16_Dresden_S1_VV_VH.tif,data\interim\labels_v3\fused\DE16\DE16_v3_semantic.tif,data\interim\labels_v3\fused\DE16\DE16_v3_validity.tif,data\interim\labels_v3\fused\DE16\DE16_v3_provenance.tif,data\interim\labels_v3\fused\DE16\DE16_v3_support_count.tif,data\interim\labels_v3\fused\DE16\DE16_v3_source_conflict.tif,True,False,False,False,False,True,coverage_only_evaluation,,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\images\DE16_r006_c001_image.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\semantic_masks\DE16_r006_c001_semantic.tif,data\processed\dataset_v3_mt\tiles\val\DE16_Dresden\validity_masks\DE16_r006_c001_validity.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\provenance_masks\DE16_r006_c001_provenance.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\support_masks\DE16_r006_c001_support.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\conflict_masks\DE16_r006_c001_conflict.tif,PASS,c230b0de5dde3c282753684113bd8e6a8fdfcefaa8312faaf59876f8c21ca785,131965a1747dc53bce5b3c85a4c29127646aaa9a99c3935ebbeb029be768c4fb,2c30b5137bacc9dec72b4ea451e9dac3a79bc3f42ae014f1a227a3ea84c41efb,202cbaa7022684131d492bcb869f3a0d80bfdda60c93b9167c3a1551747c6858,78bc0f5013375316bdf9d07b372d494953d691ffb15f4e493861fe6af61614ff,4fe7540b481915652fe903821dfae02483389d1db50bae9f7a5eee1d4f57bd65,PASS,data\processed\dataset_v3\tiles\val\DE16_Dresden\images\DE16_r006_c001_image.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\semantic_masks\DE16_r006_c001_semantic.tif,data\processed\dataset_v3\tiles\val\DE16_Dresden\validity_masks\DE16_r006_c001_validity.tif,54623,0,1.0
