sample_type,city_id,city_name,split,stratum,x,y,crs,pixel_row,pixel_col,highway,estimated_width_m,bare_tier,osm_bare,dw_bare,ua_bare,ua_code,vv,vh,review_decision,review_notes
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|motorway_link,335408.1468978275,5676664.302239554,EPSG:32632,1583,586,motorway_link,3.2,,,,,,0.15156009793281555,0.021465059369802475,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|motorway_link,334919.78720685287,5676652.42966616,EPSG:32632,1584,537,motorway_link,3.2,,,,,,0.25066715478897095,0.01961999572813511,,
road,DE09,Dusseldorf,train,likely_ignore_candidate|one_to_two_pixels_10_20m|pedestrian,352393.08091910335,5668085.6134509975,EPSG:32632,2441,2285,pedestrian,11.0,,,,,,0.15324346721172333,0.033820655196905136,,
road,DE09,Dusseldorf,train,likely_ignore_candidate|one_to_two_pixels_10_20m|pedestrian,354177.92799721245,5676687.802205259,EPSG:32632,1581,2463,pedestrian,15.0,,,,,,0.3316969871520996,0.02794901840388775,,
road,DE09,Dusseldorf,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,344729.2415196132,5677129.282125216,EPSG:32632,1537,1518,pedestrian,5.0,,,,,,0.8655816316604614,0.12839266657829285,,
road,DE09,Dusseldorf,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,350712.1177883193,5678347.742619574,EPSG:32632,1415,2117,pedestrian,5.0,,,,,,0.29039207100868225,0.04837112873792648,,
road,DE09,Dusseldorf,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,332049.147307184,5689716.38988509,EPSG:32632,278,250,primary,14.0,,,,,,0.09353680163621902,0.020298173651099205,,
road,DE09,Dusseldorf,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,335412.97355352197,5670962.62902838,EPSG:32632,2153,587,primary,16.0,,,,,,0.06501855701208115,0.012755791656672955,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|primary,345139.79763148946,5669138.378708074,EPSG:32632,2336,1559,primary,6.4,,,,,,0.09106103330850601,0.019564073532819748,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|primary,332525.19134304085,5688489.240034249,EPSG:32632,401,298,primary,9.600000000000001,,,,,,0.10289716720581055,0.025924421846866608,,
road,DE09,Dusseldorf,train,retain_major_candidate|one_to_two_pixels_10_20m|primary_link,343162.29865556164,5674659.538108358,EPSG:32632,1784,1362,primary_link,19.200000000000003,,,,,,0.0580177903175354,0.020471656695008278,,
road,DE09,Dusseldorf,train,retain_major_candidate|one_to_two_pixels_10_20m|primary_link,344621.41824628145,5674426.437034484,EPSG:32632,1807,1507,primary_link,16.0,,,,,,0.09877743571996689,0.018657688051462173,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|primary_link,343677.10780190246,5682364.506959613,EPSG:32632,1013,1413,primary_link,3.2,,,,,,0.09422598779201508,0.01815767027437687,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|primary_link,355008.1638806665,5665167.305806179,EPSG:32632,2733,2546,primary_link,3.2,,,,,,0.07836497575044632,0.014700452797114849,,
road,DE09,Dusseldorf,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,344429.5568380562,5683355.074178498,EPSG:32632,914,1488,residential,12.8,,,,,,0.3771715760231018,0.12568210065364838,,
road,DE09,Dusseldorf,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,355109.5549647913,5674655.04330822,EPSG:32632,1784,2556,residential,11.0,,,,,,0.1292458027601242,0.030239801853895187,,
road,DE09,Dusseldorf,train,manual_review_candidate|subpixel_lt_10m|residential,336325.5592922374,5683968.4269580785,EPSG:32632,853,678,residential,8.0,,,,,,0.4734785258769989,0.08171314746141434,,
road,DE09,Dusseldorf,train,manual_review_candidate|subpixel_lt_10m|residential,341162.22883073817,5669447.148307173,EPSG:32632,2305,1162,residential,8.0,,,,,,0.22029109299182892,0.02692451886832714,,
road,DE09,Dusseldorf,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,349306.8960173118,5672972.933813885,EPSG:32632,1952,1976,secondary,12.8,,,,,,0.14495128393173218,0.017951859161257744,,
road,DE09,Dusseldorf,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,353827.52512257034,5682528.935349852,EPSG:32632,997,2428,secondary,12.0,,,,,,0.12252958118915558,0.015341302379965782,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|secondary,336757.3559014539,5690809.9091665065,EPSG:32632,169,721,secondary,3.2,,,,,,0.06932567805051804,0.022164463996887207,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|secondary,357375.612776679,5690461.705415107,EPSG:32632,204,2783,secondary,3.2,,,,,,0.1537507027387619,0.02535196952521801,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|secondary_link,346455.5655917813,5680034.266757404,EPSG:32632,1246,1691,secondary_link,6.4,,,,,,0.0775633156299591,0.017948081716895103,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|secondary_link,347657.4541104024,5681009.104541223,EPSG:32632,1149,1811,secondary_link,3.2,,,,,,0.06543886661529541,0.013008569367229939,,
road,DE09,Dusseldorf,train,likely_ignore_candidate|subpixel_lt_10m|service,340207.5275617762,5680117.600328738,EPSG:32632,1238,1066,service,5.0,,,,,,0.1343790739774704,0.027442678809165955,,
road,DE09,Dusseldorf,train,likely_ignore_candidate|subpixel_lt_10m|service,347922.20805704384,5689413.8093534205,EPSG:32632,308,1838,service,5.0,,,,,,0.04258595407009125,0.02049379236996174,,
road,DE09,Dusseldorf,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,329779.089159935,5673675.576424232,EPSG:32632,1882,23,tertiary,10.0,,,,,,0.10843633860349655,0.037478066980838776,,
road,DE09,Dusseldorf,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,345729.26849256095,5667726.141506717,EPSG:32632,2477,1618,tertiary,10.0,,,,,,0.07814981043338776,0.02294602058827877,,
road,DE09,Dusseldorf,train,manual_review_candidate|subpixel_lt_10m|tertiary,345036.90236158296,5674212.2581631355,EPSG:32632,1828,1549,tertiary,3.2,,,,,,0.2617741823196411,0.07037633657455444,,
road,DE09,Dusseldorf,train,manual_review_candidate|subpixel_lt_10m|tertiary,344946.1550684941,5674685.258923858,EPSG:32632,1781,1540,tertiary,3.2,,,,,,0.25588884949684143,0.03307027369737625,,
road,DE09,Dusseldorf,train,manual_review_candidate|two_plus_pixels_ge_20m|tertiary,340616.97970982257,5674875.509706583,EPSG:32632,1762,1107,tertiary,22.400000000000002,,,,,,0.05448412522673607,0.015271345153450966,,
road,DE09,Dusseldorf,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,331990.26864779653,5677056.98255631,EPSG:32632,1544,244,tertiary_link,3.2,,,,,,0.043098580092191696,0.011418534442782402,,
road,DE09,Dusseldorf,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,343361.0503683957,5675263.254855987,EPSG:32632,1723,1381,tertiary_link,3.2,,,,,,0.10588864982128143,0.015562236309051514,,
road,DE09,Dusseldorf,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,340132.403396505,5678298.338932833,EPSG:32632,1420,1059,trunk,12.8,,,,,,0.052489541471004486,0.014343412593007088,,
road,DE09,Dusseldorf,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,344592.08711971535,5676154.728368467,EPSG:32632,1634,1505,trunk,12.8,,,,,,0.1457287222146988,0.03804640471935272,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|trunk,344477.2750453071,5679882.190505702,EPSG:32632,1261,1493,trunk,3.2,,,,,,0.2480776011943817,0.03550034388899803,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|trunk,344508.20837025694,5685338.34180907,EPSG:32632,716,1496,trunk,6.4,,,,,,0.07232203334569931,0.013256173580884933,,
road,DE09,Dusseldorf,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk_link,343016.501267616,5682513.479321498,EPSG:32632,998,1347,trunk_link,12.8,,,,,,0.16616536676883698,0.026503605768084526,,
road,DE09,Dusseldorf,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk_link,343058.9750899081,5682398.801242595,EPSG:32632,1010,1351,trunk_link,12.8,,,,,,0.04728583246469498,0.011640527285635471,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|trunk_link,346467.44865912804,5672228.510139175,EPSG:32632,2027,1692,trunk_link,3.2,,,,,,0.07145731896162033,0.017392190173268318,,
road,DE09,Dusseldorf,train,retain_major_candidate|subpixel_lt_10m|trunk_link,344243.3577355974,5676353.882165937,EPSG:32632,1614,1470,trunk_link,6.4,,,,,,0.08307696878910065,0.06390077620744705,,
road,DE09,Dusseldorf,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,344867.3613869927,5669181.490706954,EPSG:32632,2332,1532,unclassified,12.8,,,,,,0.0701059028506279,0.026254933327436447,,
road,DE09,Dusseldorf,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,340151.54696890165,5675236.454487491,EPSG:32632,1726,1060,unclassified,12.8,,,,,,0.0796896442770958,0.015473758801817894,,
road,DE09,Dusseldorf,train,manual_review_candidate|subpixel_lt_10m|unclassified,356510.74582231266,5692244.42482369,EPSG:32632,25,2696,unclassified,6.4,,,,,,0.5430905222892761,0.05084478482604027,,
road,DE09,Dusseldorf,train,manual_review_candidate|subpixel_lt_10m|unclassified,348830.63787620387,5682379.869236039,EPSG:32632,1012,1928,unclassified,3.2,,,,,,0.0257334653288126,0.008927847258746624,,
bare_land,DE09,Dusseldorf,train,current_v3,335196.7297870738,5680206.947899519,EPSG:32632,1229,565,,,current_v3,1,0,1,13100,0.0679275318980217,0.016936281695961952,,
bare_land,DE09,Dusseldorf,train,current_v3,350406.7297870738,5676736.947899519,EPSG:32632,1576,2086,,,current_v3,1,0,1,13100,0.0633092075586319,0.015339279547333717,,
bare_land,DE09,Dusseldorf,train,tier2_osm_dw_new,334816.7297870738,5679666.947899519,EPSG:32632,1283,527,,,tier2_osm_dw_new,1,1,0,21000,0.035201676189899445,0.003424128983169794,,
bare_land,DE09,Dusseldorf,train,tier2_osm_dw_new,334846.7297870738,5679626.947899519,EPSG:32632,1287,530,,,tier2_osm_dw_new,1,1,0,21000,0.06638404726982117,0.011027215979993343,,
bare_land,DE09,Dusseldorf,train,single_source_osm,337906.7297870738,5667786.947899519,EPSG:32632,2471,836,,,single_source_osm,1,0,0,11210,0.10556207597255707,0.010824745520949364,,
bare_land,DE09,Dusseldorf,train,single_source_osm,334606.7297870738,5680856.947899519,EPSG:32632,1164,506,,,single_source_osm,1,0,0,21000,0.12338388711214066,0.014251593500375748,,
bare_land,DE09,Dusseldorf,train,single_source_dw,345096.7297870738,5684086.947899519,EPSG:32632,841,1555,,,single_source_dw,0,1,0,12400,0.04028056189417839,0.01475043036043644,,
bare_land,DE09,Dusseldorf,train,single_source_dw,335636.7297870738,5678476.947899519,EPSG:32632,1402,609,,,single_source_dw,0,1,0,23000,0.028753994032740593,0.004190550651401281,,
bare_land,DE09,Dusseldorf,train,single_source_ua,338786.7297870738,5678286.947899519,EPSG:32632,1421,924,,,single_source_ua,0,0,1,13300,0.04250301420688629,0.01088634505867958,,
bare_land,DE09,Dusseldorf,train,single_source_ua,346646.7297870738,5683576.947899519,EPSG:32632,892,1710,,,single_source_ua,0,0,1,13300,0.384599894285202,0.19988349080085754,,
road,DE10,Dortmund,train,likely_ignore_candidate|subpixel_lt_10m|living_street,385106.0817776271,5698006.64565552,EPSG:32632,2505,659,living_street,6.0,,,,,,0.19432753324508667,0.0631793960928917,,
road,DE10,Dortmund,train,likely_ignore_candidate|subpixel_lt_10m|living_street,407275.2580186422,5697233.288320199,EPSG:32632,2582,2876,living_street,6.0,,,,,,0.14178994297981262,0.03610088303685188,,
road,DE10,Dortmund,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway,398629.6668723472,5700941.199285675,EPSG:32632,2211,2012,motorway,12.8,,,,,,0.0399000458419323,0.008178714662790298,,
road,DE10,Dortmund,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway,385782.1620187033,5702062.523401839,EPSG:32632,2099,727,motorway,12.8,,,,,,0.062000591307878494,0.011123878881335258,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|motorway,384636.8058340404,5713673.690009561,EPSG:32632,938,612,motorway,6.4,,,,,,0.07807562500238419,0.015138336457312107,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|motorway,379757.47792174004,5698250.755484357,EPSG:32632,2480,125,motorway,6.4,,,,,,0.020453548058867455,0.005146486684679985,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|motorway_link,397886.73290581757,5699033.470601288,EPSG:32632,2402,1937,motorway_link,3.2,,,,,,0.040891386568546295,0.005864331498742104,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|motorway_link,387076.1576339827,5716230.575559661,EPSG:32632,682,856,motorway_link,6.4,,,,,,0.05001528561115265,0.008836566470563412,,
road,DE10,Dortmund,train,likely_ignore_candidate|one_to_two_pixels_10_20m|pedestrian,395917.7152030462,5705158.3978015445,EPSG:32632,1789,1741,pedestrian,14.0,,,,,,3.267308473587036,0.13269676268100739,,
road,DE10,Dortmund,train,likely_ignore_candidate|one_to_two_pixels_10_20m|pedestrian,395921.7770574622,5705179.196478769,EPSG:32632,1787,1741,pedestrian,14.0,,,,,,1.101669192314148,0.2376428097486496,,
road,DE10,Dortmund,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,393857.87563610415,5708141.001988664,EPSG:32632,1491,1535,pedestrian,5.9,,,,,,0.9715655446052551,0.1574462503194809,,
road,DE10,Dortmund,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,378796.56221457646,5701030.051618379,EPSG:32632,2202,28,pedestrian,5.0,,,,,,0.35527247190475464,0.1644909530878067,,
road,DE10,Dortmund,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,401607.6680130466,5699225.777808505,EPSG:32632,2383,2310,primary,12.8,,,,,,0.1388019621372223,0.020675109699368477,,
road,DE10,Dortmund,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,383808.48768516013,5706430.213831881,EPSG:32632,1662,530,primary,12.8,,,,,,0.10297852754592896,0.019147219136357307,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|primary,392296.6051154984,5709247.228275113,EPSG:32632,1381,1378,primary,6.4,,,,,,0.4408869445323944,0.035029709339141846,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|primary,383378.26454986376,5702870.484678699,EPSG:32632,2018,487,primary,6.4,,,,,,0.1817781627178192,0.037231601774692535,,
road,DE10,Dortmund,train,retain_major_candidate|two_plus_pixels_ge_20m|primary,392075.2301002378,5693700.760263974,EPSG:32632,2935,1356,primary,22.400000000000002,,,,,,0.07114895433187485,0.015031865797936916,,
road,DE10,Dortmund,train,retain_major_candidate|one_to_two_pixels_10_20m|primary_link,382904.0478893789,5712761.572148906,EPSG:32632,1029,439,primary_link,12.8,,,,,,0.08159390091896057,0.01097777672111988,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|primary_link,393808.6562661589,5706448.234918404,EPSG:32632,1660,1530,primary_link,3.2,,,,,,0.1961856484413147,0.02205626107752323,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|primary_link,397858.6411516147,5719620.121488744,EPSG:32632,343,1935,primary_link,3.2,,,,,,0.1620587259531021,0.021482175216078758,,
road,DE10,Dortmund,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,393096.3687468513,5708214.828935575,EPSG:32632,1484,1458,residential,10.2,,,,,,0.6521809697151184,0.15766336023807526,,
road,DE10,Dortmund,train,manual_review_candidate|one_to_two_pixels_10_20m|residential,378784.9211311069,5701906.966982968,EPSG:32632,2115,27,residential,14.0,,,,,,0.09901972115039825,0.019458023831248283,,
road,DE10,Dortmund,train,manual_review_candidate|subpixel_lt_10m|residential,397688.2340014868,5716034.732696407,EPSG:32632,702,1918,residential,8.0,,,,,,0.155089870095253,0.05209450051188469,,
road,DE10,Dortmund,train,manual_review_candidate|subpixel_lt_10m|residential,385058.3172728431,5707213.587174561,EPSG:32632,1584,655,residential,8.0,,,,,,0.2862451374530792,0.030899250879883766,,
road,DE10,Dortmund,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,394697.93073139305,5706595.514052498,EPSG:32632,1646,1619,secondary,12.8,,,,,,0.07774457335472107,0.019964631646871567,,
road,DE10,Dortmund,train,retain_major_candidate|one_to_two_pixels_10_20m|secondary,386636.02777352516,5706103.011254443,EPSG:32632,1695,812,secondary,12.8,,,,,,0.061490897089242935,0.019150573760271072,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|secondary,401776.62449708703,5718279.447278544,EPSG:32632,477,2326,secondary,6.4,,,,,,0.1301344335079193,0.02678569033741951,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|secondary,393046.80213655625,5704260.520067038,EPSG:32632,1879,1453,secondary,9.600000000000001,,,,,,0.06435506790876389,0.012442432343959808,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|secondary_link,395498.54014890874,5705831.343297269,EPSG:32632,1722,1699,secondary_link,3.2,,,,,,0.15590032935142517,0.0402541384100914,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|secondary_link,392548.63274081616,5706581.6925582895,EPSG:32632,1647,1404,secondary_link,3.2,,,,,,0.11271607875823975,0.07698916643857956,,
road,DE10,Dortmund,train,likely_ignore_candidate|one_to_two_pixels_10_20m|service,388479.036860118,5701887.156331265,EPSG:32632,2117,997,service,12.0,,,,,,0.055504780262708664,0.005645505618304014,,
road,DE10,Dortmund,train,likely_ignore_candidate|one_to_two_pixels_10_20m|service,388500.0987688423,5701900.5628261445,EPSG:32632,2115,999,service,12.0,,,,,,0.06944950670003891,0.0049297804944217205,,
road,DE10,Dortmund,train,likely_ignore_candidate|subpixel_lt_10m|service,378639.26658294874,5703769.211118236,EPSG:32632,1928,13,service,5.0,,,,,,0.21957099437713623,0.04291805252432823,,
road,DE10,Dortmund,train,likely_ignore_candidate|subpixel_lt_10m|service,406450.1510566844,5713215.157238842,EPSG:32632,984,2794,service,5.0,,,,,,0.21296235918998718,0.041412707418203354,,
road,DE10,Dortmund,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,393018.2427656804,5707043.252734001,EPSG:32632,1601,1451,tertiary,12.8,,,,,,0.48039916157722473,0.12121786922216415,,
road,DE10,Dortmund,train,manual_review_candidate|one_to_two_pixels_10_20m|tertiary,403507.0108244667,5706056.168679925,EPSG:32632,1700,2500,tertiary,10.0,,,,,,0.20115149021148682,0.10314135998487473,,
road,DE10,Dortmund,train,manual_review_candidate|subpixel_lt_10m|tertiary,393727.38823819265,5712072.841256623,EPSG:32632,1098,1522,tertiary,6.4,,,,,,0.3055344820022583,0.05481301248073578,,
road,DE10,Dortmund,train,manual_review_candidate|subpixel_lt_10m|tertiary,379459.4665211063,5699666.56015826,EPSG:32632,2339,95,tertiary,6.4,,,,,,0.10736456513404846,0.026806877925992012,,
road,DE10,Dortmund,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,383219.9072928518,5711752.124930532,EPSG:32632,1130,471,tertiary_link,3.2,,,,,,0.30899596214294434,0.016508303582668304,,
road,DE10,Dortmund,train,manual_review_candidate|subpixel_lt_10m|tertiary_link,385410.8429696101,5711791.573738168,EPSG:32632,1126,690,tertiary_link,3.2,,,,,,0.08878219127655029,0.020269149914383888,,
road,DE10,Dortmund,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,393623.19572902203,5705703.559450373,EPSG:32632,1735,1511,trunk,12.8,,,,,,0.06888318806886673,0.028600402176380157,,
road,DE10,Dortmund,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk,398339.6121127647,5707259.507813167,EPSG:32632,1579,1983,trunk,12.8,,,,,,0.04882606118917465,0.021953005343675613,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|trunk,397457.59498910257,5707029.555441161,EPSG:32632,1602,1895,trunk,9.600000000000001,,,,,,0.10542512685060501,0.014657732099294662,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|trunk,403479.13332164584,5707416.310371691,EPSG:32632,1564,2497,trunk,9.600000000000001,,,,,,0.04409356042742729,0.012560861185193062,,
road,DE10,Dortmund,train,retain_major_candidate|one_to_two_pixels_10_20m|trunk_link,393999.3035981165,5704766.935507384,EPSG:32632,1829,1549,trunk_link,12.8,,,,,,0.052567388862371445,0.00813724659383297,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|trunk_link,378591.46215219144,5701196.100514939,EPSG:32632,2186,8,trunk_link,6.4,,,,,,0.1007389947772026,0.014796634204685688,,
road,DE10,Dortmund,train,retain_major_candidate|subpixel_lt_10m|trunk_link,393603.8295821051,5706340.988913959,EPSG:32632,1671,1509,trunk_link,3.2,,,,,,0.15950050950050354,0.024648575112223625,,
road,DE10,Dortmund,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,391865.2618163035,5709652.772585055,EPSG:32632,1340,1335,unclassified,15.0,,,,,,0.6286851763725281,0.08167285472154617,,
road,DE10,Dortmund,train,manual_review_candidate|one_to_two_pixels_10_20m|unclassified,381210.39487044176,5706194.507675643,EPSG:32632,1686,270,unclassified,12.8,,,,,,0.10646481812000275,0.014598367735743523,,
road,DE10,Dortmund,train,manual_review_candidate|subpixel_lt_10m|unclassified,407423.93068177195,5711931.928730145,EPSG:32632,1112,2891,unclassified,6.0,,,,,,0.09555647522211075,0.02754143811762333,,
road,DE10,Dortmund,train,manual_review_candidate|subpixel_lt_10m|unclassified,384777.1440507762,5714595.395752799,EPSG:32632,846,627,unclassified,6.0,,,,,,0.0874837189912796,0.035183653235435486,,
bare_land,DE10,Dortmund,train,current_v3,394881.8353732135,5710473.186498104,EPSG:32632,1258,1637,,,current_v3,1,0,1,13100,0.08155831694602966,0.005796897690743208,,
bare_land,DE10,Dortmund,train,current_v3,386041.8353732135,5714163.186498104,EPSG:32632,889,753,,,current_v3,1,0,1,13300,0.05447602644562721,0.007972623221576214,,
bare_land,DE10,Dortmund,train,tier2_osm_dw_new,394741.8353732135,5719143.186498104,EPSG:32632,391,1623,,,tier2_osm_dw_new,1,1,0,12100,0.011711761355400085,0.001874961773864925,,
bare_land,DE10,Dortmund,train,tier2_osm_dw_new,394881.8353732135,5719073.186498104,EPSG:32632,398,1637,,,tier2_osm_dw_new,1,1,0,12100,0.028651000931859016,0.004237432032823563,,
bare_land,DE10,Dortmund,train,single_source_osm,382311.8353732135,5706823.186498104,EPSG:32632,1623,380,,,single_source_osm,1,0,0,31000,0.03850243613123894,0.00608446542173624,,
bare_land,DE10,Dortmund,train,single_source_osm,386051.8353732135,5714733.186498104,EPSG:32632,832,754,,,single_source_osm,1,0,0,23000,0.092499740421772,0.024549700319767,,
bare_land,DE10,Dortmund,train,single_source_dw,395321.8353732135,5710673.186498104,EPSG:32632,1238,1681,,,single_source_dw,0,1,0,13400,0.10986753553152084,0.002139694057404995,,
bare_land,DE10,Dortmund,train,single_source_ua,401821.8353732135,5719863.186498104,EPSG:32632,319,2331,,,single_source_ua,0,0,1,13100,0.029218263924121857,0.00511394627392292,,
bare_land,DE10,Dortmund,train,single_source_ua,386161.8353732135,5715773.186498104,EPSG:32632,728,765,,,single_source_ua,0,0,1,13100,0.056429844349622726,0.013158404268324375,,
road,DE11,Hamburg,train,likely_ignore_candidate|one_to_two_pixels_10_20m|living_street,568287.6519241722,5948748.737627548,EPSG:32632,28,1745,living_street,15.0,,,,,,0.1768154799938202,0.023704901337623596,,
road,DE11,Hamburg,train,likely_ignore_candidate|subpixel_lt_10m|living_street,577915.0032204648,5936532.8625818305,EPSG:32632,1250,2708,living_street,6.0,,,,,,0.36349156498908997,0.026164643466472626,,
road,DE11,Hamburg,train,likely_ignore_candidate|subpixel_lt_10m|living_street,561168.925679781,5940050.453774298,EPSG:32632,898,1033,living_street,4.5,,,,,,0.15095992386341095,0.025400083512067795,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway,561192.5039406326,5943610.97804399,EPSG:32632,542,1035,motorway,14.0,,,,,,0.809593141078949,0.010938623920083046,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway,560638.0475815919,5937817.999869969,EPSG:32632,1121,980,motorway,12.8,,,,,,0.06476176530122757,0.011347996070981026,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|motorway,576279.7198700231,5934544.513959719,EPSG:32632,1449,2544,motorway,9.600000000000001,,,,,,0.0638943687081337,0.010108250193297863,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|motorway,574596.3779153323,5926823.689367613,EPSG:32632,2221,2376,motorway,6.4,,,,,,0.07943621277809143,0.016928447410464287,,
road,DE11,Hamburg,train,retain_major_candidate|two_plus_pixels_ge_20m|motorway,559539.271326441,5935135.575468325,EPSG:32632,1390,870,motorway,22.5,,,,,,0.2281665951013565,0.00988547969609499,,
road,DE11,Hamburg,train,retain_major_candidate|two_plus_pixels_ge_20m|motorway,561322.8163667297,5943928.382338693,EPSG:32632,510,1048,motorway,24.0,,,,,,0.05393765866756439,0.01117827370762825,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway_link,574001.531021235,5927147.314414192,EPSG:32632,2189,2316,motorway_link,10.0,,,,,,0.09673736244440079,0.03448538854718208,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|motorway_link,573858.2216372325,5927125.668330366,EPSG:32632,2191,2302,motorway_link,10.0,,,,,,0.08125560730695724,0.00870906189084053,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|motorway_link,559934.5795621491,5941627.839514725,EPSG:32632,741,910,motorway_link,3.2,,,,,,0.13281477987766266,0.012461589649319649,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|motorway_link,560643.3052676073,5926170.4903283175,EPSG:32632,2286,980,motorway_link,6.4,,,,,,0.048845332115888596,0.014109918847680092,,
road,DE11,Hamburg,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,566504.5567667787,5933771.346200259,EPSG:32632,1526,1567,pedestrian,5.0,,,,,,0.7444503903388977,0.09485245496034622,,
road,DE11,Hamburg,train,likely_ignore_candidate|subpixel_lt_10m|pedestrian,571068.3093358411,5936828.957275076,EPSG:32632,1220,2023,pedestrian,5.0,,,,,,0.1739504486322403,0.03668319806456566,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,556696.2247264031,5939150.800199072,EPSG:32632,988,586,primary,12.8,,,,,,0.09776997566223145,0.020487628877162933,,
road,DE11,Hamburg,train,retain_major_candidate|one_to_two_pixels_10_20m|primary,558814.8105791942,5935815.071162789,EPSG:32632,1322,798,primary,12.8,,,,,,0.15906892716884613,0.0127181988209486,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|primary,567537.8531297054,5931639.215862749,EPSG:32632,1739,1670,primary,3.2,,,,,,0.16397948563098907,0.024489618837833405,,
road,DE11,Hamburg,train,retain_major_candidate|subpixel_lt_10m|primary,568013.7703516912,5934114.388089848,EPSG:32632,1492,1717,primary,9.600000000000001,,,,,,0.16518864035606384,0.02799033559858799,,
