tile_id,city_id,city_name,split,tile_row,tile_col,row_offset,col_offset,tile_size,stride,source_width_pixels,source_height_pixels,padding_pixel_count,padding_fraction,valid_pixel_count,valid_fraction,unlabeled_pixel_count,semantic_nodata_pixel_count,buildings_pixel_count,roads_pixel_count,vegetation_pixel_count,bare_land_pixel_count,water_pixel_count,contains_buildings,contains_roads,contains_vegetation,contains_bare_land,contains_water,bounds_left,bounds_bottom,bounds_right,bounds_top,crs,image_path,semantic_mask_path,validity_mask_path,image_sha256,semantic_sha256,validity_sha256,tile_qa_status,city_tile_manifest,city_tile_qa_report,total_tile_pixels,invalid_pixel_count,invalid_fraction,buildings_fraction_valid,roads_fraction_valid,vegetation_fraction_valid,bare_land_fraction_valid,water_fraction_valid,five_class_pixel_count,class_accounting_difference,vegetation_dominant_90,vegetation_dominant_95,urban_rich,road_rich,building_rich,bare_land_rich,water_rich,classes_ge_5pct,mixed_informative,passes_validity,v2_building_rich,v2_road_rich,v2_bare_land_rich,v2_water_rich,minority_rich,v2_classes_ge_5pct,v2_mixed_informative,protected_tile,extreme_vegetation,vegetation_control_keep,selected_v2,v2_selection_reason,selected_v21,v21_selection_reason,dataset_version,dataset_source,v22_component,qa_pass,qa_status,qa_failure_count,qa_failures,v22_qa_status,candidate_id,grid_offset,selection_rank,priority_tier,selection_reason,enrichment_score,simulation_match,simulation_difference,source_image,source_semantic_mask,source_validity_mask
DE08_off128_r004_c003,DE08,Cologne,train,,,1152,896,256,,256,256,0,0.0,32759,0.4998626708984375,32777,0,15009,6552,10191,784,223,True,True,True,True,True,350649.07368864154,5645775.7336777095,353209.07368864154,5648335.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r004_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r004_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r004_c003_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r004_c003,128.0,250.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,18.18674261228859,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r004_c004,DE08,Cologne,train,,,1152,1152,256,,256,256,0,0.0,35890,0.547637939453125,29646,0,14909,7061,13046,567,307,True,True,True,True,True,353209.07368864154,5645775.7336777095,355769.07368864154,5648335.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r004_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r004_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r004_c004_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r004_c004,128.0,279.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,17.65365632897667,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r004_c005,DE08,Cologne,train,,,1152,1408,256,,256,256,0,0.0,40021,0.6106719970703125,25515,0,14903,6863,11602,410,6243,True,True,True,True,True,355769.07368864154,5645775.7336777095,358329.07368864154,5648335.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r004_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r004_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r004_c005_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r004_c005,128.0,124.0,2.0,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,22.93024172296422,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r004_c006,DE08,Cologne,train,,,1152,1664,256,,256,256,0,0.0,38208,0.5830078125,27328,0,12358,6434,10545,2015,6856,True,True,True,True,True,358329.07368864154,5645775.7336777095,360889.0736886416,5648335.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r004_c006_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r004_c006_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r004_c006_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r004_c006,128.0,8.0,1.0,bare_land_rich+road_rich+water_rich+building_rich+mixed_minority,26.30201953779313,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r005_c000,DE08,Cologne,train,,,1408,128,256,,256,256,0,0.0,46491,0.7093963623046875,19045,0,4822,4171,31757,5364,377,True,True,True,True,True,342969.07368864154,5643215.7336777095,345529.07368864154,5645775.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r005_c000_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r005_c000_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r005_c000_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r005_c000,128.0,58.0,1.0,bare_land_rich+road_rich+building_rich+mixed_minority,19.20269614075643,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r005_c002,DE08,Cologne,train,,,1408,640,256,,256,256,0,0.0,34282,0.523101806640625,31254,0,10240,6838,16765,380,59,True,True,True,True,True,348089.07368864154,5643215.7336777095,350649.07368864154,5645775.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r005_c002_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r005_c002_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r005_c002_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r005_c002,128.0,302.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,16.959190716272502,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r005_c003,DE08,Cologne,train,,,1408,896,256,,256,256,0,0.0,40579,0.6191864013671875,24957,0,10196,5076,23648,448,1211,True,True,True,True,True,350649.07368864154,5643215.7336777095,353209.07368864154,5645775.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r005_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r005_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r005_c003_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r005_c003,128.0,328.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,15.970427190938146,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r005_c004,DE08,Cologne,train,,,1408,1152,256,,256,256,0,0.0,34553,0.5272369384765625,30983,0,18376,7040,7968,591,578,True,True,True,True,True,353209.07368864154,5643215.7336777095,355769.07368864154,5645775.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r005_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r005_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r005_c004_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r005_c004,128.0,257.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,18.06468665340725,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r005_c005,DE08,Cologne,train,,,1408,1408,256,,256,256,0,0.0,42985,0.6558990478515625,22551,0,18809,8052,5244,506,10374,True,True,True,True,True,355769.07368864154,5643215.7336777095,358329.07368864154,5645775.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r005_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r005_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r005_c005_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r005_c005,128.0,119.0,2.0,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,23.09762290501104,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r005_c006,DE08,Cologne,train,,,1408,1664,256,,256,256,0,0.0,30328,0.4627685546875,35208,0,13815,7565,8006,928,14,True,True,True,True,True,358329.07368864154,5643215.7336777095,360889.0736886416,5645775.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r005_c006_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r005_c006_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r005_c006_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r005_c006,128.0,239.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,18.429136267691987,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r006_c000,DE08,Cologne,train,,,1664,128,256,,256,256,0,0.0,49664,0.7578125,15872,0,3491,2478,39505,2601,1589,True,True,True,True,True,342969.07368864154,5640655.7336777095,345529.07368864154,5643215.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r006_c000_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r006_c000_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r006_c000_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r006_c000,128.0,83.0,1.0,bare_land_rich+mixed_minority,12.275471166237113,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r006_c001,DE08,Cologne,train,,,1664,384,256,,256,256,0,0.0,34583,0.5276947021484375,30953,0,11106,6498,15484,1328,167,True,True,True,True,True,345529.07368864154,5640655.7336777095,348089.07368864154,5643215.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r006_c001_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r006_c001_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r006_c001_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r006_c001,128.0,202.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,19.292882800346973,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r006_c005,DE08,Cologne,train,,,1664,1408,256,,256,256,0,0.0,38812,0.59222412109375,26724,0,12252,5843,11308,914,8495,True,True,True,True,True,355769.07368864154,5640655.7336777095,358329.07368864154,5643215.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r006_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r006_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r006_c005_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r006_c005,128.0,111.0,2.0,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,23.976177537562883,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r006_c006,DE08,Cologne,train,,,1664,1664,256,,256,256,0,0.0,46297,0.7064361572265625,19239,0,6119,5337,31020,2056,1765,True,True,True,True,True,358329.07368864154,5640655.7336777095,360889.0736886416,5643215.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r006_c006_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r006_c006_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r006_c006_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r006_c006,128.0,308.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,16.683259709508565,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r006_c007,DE08,Cologne,train,,,1664,1920,256,,256,256,0,0.0,42425,0.6473541259765625,23111,0,5056,5446,24926,552,6445,True,True,True,True,True,360889.0736886416,5640655.7336777095,363449.0736886416,5643215.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r006_c007_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r006_c007_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r006_c007_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r006_c007,128.0,208.0,2.0,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,19.17793750841616,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r006_c008,DE08,Cologne,train,,,1664,2176,256,,256,256,0,0.0,43590,0.665130615234375,21946,0,8096,6271,27009,1087,1127,True,True,True,True,True,363449.0736886416,5640655.7336777095,366009.0736886416,5643215.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r006_c008_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r006_c008_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r006_c008_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r006_c008,128.0,297.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,17.11202210410797,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r007_c003,DE08,Cologne,train,,,1920,896,256,,256,256,0,0.0,29805,0.4547882080078125,35731,0,11172,7100,10976,333,224,True,True,True,True,True,350649.07368864154,5638095.7336777095,353209.07368864154,5640655.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r007_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r007_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r007_c003_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r007_c003,128.0,294.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,17.149218672694946,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r007_c008,DE08,Cologne,train,,,1920,2176,256,,256,256,0,0.0,31822,0.485565185546875,33714,0,9861,7022,13659,1254,26,True,True,True,True,True,363449.0736886416,5638095.7336777095,366009.0736886416,5640655.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r007_c008_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r007_c008_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r007_c008_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r007_c008,128.0,209.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,19.17078295941401,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r008_c002,DE08,Cologne,train,,,2176,640,256,,256,256,0,0.0,40511,0.6181488037109375,25025,0,4951,4189,29560,480,1331,True,True,True,True,True,348089.07368864154,5635535.7336777095,350649.07368864154,5638095.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r008_c002_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r008_c002_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r008_c002_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r008_c002,128.0,381.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,12.917697074550954,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r008_c004,DE08,Cologne,train,,,2176,1152,256,,256,256,0,0.0,51968,0.79296875,13568,0,2920,2583,38759,3466,4240,True,True,True,True,True,353209.07368864154,5635535.7336777095,355769.07368864154,5638095.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r008_c004_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r008_c004_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r008_c004_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r008_c004,128.0,76.0,1.0,bare_land_rich+water_rich+mixed_minority,15.217152863300493,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r008_c005,DE08,Cologne,train,,,2176,1408,256,,256,256,0,0.0,38292,0.58428955078125,27244,0,6651,5415,22513,2333,1380,True,True,True,True,True,355769.07368864154,5635535.7336777095,358329.07368864154,5638095.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r008_c005_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r008_c005_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r008_c005_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r008_c005,128.0,53.0,1.0,bare_land_rich+road_rich+building_rich+mixed_minority,19.990144559660383,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r008_c006,DE08,Cologne,train,,,2176,1664,256,,256,256,0,0.0,37147,0.5668182373046875,28389,0,9105,5519,15640,414,6469,True,True,True,True,True,358329.07368864154,5635535.7336777095,360889.0736886416,5638095.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r008_c006_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r008_c006_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r008_c006_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r008_c006,128.0,132.0,2.0,bare_land_moderate+road_rich+water_rich+building_rich+mixed_minority,22.049333649047224,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r009_c001,DE08,Cologne,train,,,2432,384,256,,256,256,0,0.0,60118,0.917327880859375,5418,0,862,1011,36556,15836,5853,True,True,True,True,True,345529.07368864154,5632975.7336777095,348089.07368864154,5635535.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r009_c001_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r009_c001_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r009_c001_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r009_c001,128.0,52.0,1.0,bare_land_rich+water_rich+mixed_minority,20.03576162782368,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r009_c002,DE08,Cologne,train,,,2432,640,256,,256,256,0,0.0,61658,0.940826416015625,3878,0,651,1223,39455,9371,10958,True,True,True,True,True,348089.07368864154,5632975.7336777095,350649.07368864154,5635535.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r009_c002_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r009_c002_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r009_c002_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r009_c002,128.0,32.0,1.0,bare_land_rich+water_rich+mixed_minority,22.289313230378724,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
DE08_off128_r009_c003,DE08,Cologne,train,,,2432,896,256,,256,256,0,0.0,35349,0.5393829345703125,30187,0,8532,4716,20253,1690,158,True,True,True,True,True,350649.07368864154,5632975.7336777095,353209.07368864154,5635535.7336777095,EPSG:32632,data\processed\tiles_v22_enrichment\train\DE08_Cologne\images\DE08_off128_r009_c003_image.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\semantic_masks\DE08_off128_r009_c003_semantic.tif,data\processed\tiles_v22_enrichment\train\DE08_Cologne\validity_masks\DE08_off128_r009_c003_validity.tif,,,,PASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2.2,v22_offset_enrichment,enrichment,True,accepted,0,,accepted,DE08_off128_r009_c003,128.0,251.0,2.0,bare_land_moderate+road_rich+building_rich+mixed_minority,18.16811359173176,True,,data\processed\sar\DE08_Cologne\DE08_Cologne_S1_VV_VH.tif,data\processed\masks\DE08_Cologne\DE08_label_mask.tif,data\processed\masks\DE08_Cologne\DE08_validity_mask.tif
